img,model,N_data,acc,time
16093801,AgglomerativeClustering,40.0,0.9859154929577465,0.487
16093801,AgglomerativeClustering,35.0,0.9859154929577465,0.48
16093801,AgglomerativeClustering,28.0,0.9859154929577465,0.465
16093801,AgglomerativeClustering,25.0,0.9859154929577465,0.521
16093801,AgglomerativeClustering,20.0,0.9859154929577465,0.46
16093801,AgglomerativeClustering,14.0,0.9859154929577465,0.528
16093801,AgglomerativeClustering,10.0,0.9859154929577465,0.477
16093801,AgglomerativeClustering,8.0,0.9859154929577465,0.432
16093801,AgglomerativeClustering,7.0,0.9859154929577465,0.427
16093801,AgglomerativeClustering,5.0,0.9859154929577465,0.417
16093801,AgglomerativeClustering,4.0,0.9859154929577465,0.468
16093801,AgglomerativeClustering,2.0,0.971830985915493,0.409
